,term,tf_idf_score,tfidf_normalized
330,bautista,4.394449154672439,0.0010435771043639192
1139,florencio,4.394449154672439,0.0010435771043639192
524,capper,4.394449154672439,0.0010435771043639192
3888,benefactions,4.394449154672439,0.0010435771043639192
6668,imaginings,4.394449154672439,0.0010435771043639192
1276,guild,4.394449154672439,0.0010435771043639192
9517,snags,4.394449154672439,0.0010435771043639192
4976,degenerate,4.394449154672439,0.0010435771043639192
413,brazos,4.394449154672439,0.0010435771043639192
144,alto,4.394449154672439,0.0010435771043639192
1267,greeley,4.394449154672439,0.0010435771043639192
6564,homemaking,4.394449154672439,0.0010435771043639192
6562,homelife,4.394449154672439,0.0010435771043639192
2185,palo,4.394449154672439,0.0010435771043639192
1232,gladstone,4.394449154672439,0.0010435771043639192
2221,pereira,4.394449154672439,0.0010435771043639192
2451,reinauguration,4.394449154672439,0.0010435771043639192
2250,plenipotentiaries,4.394449154672439,0.0010435771043639192
3545,antidote,4.394449154672439,0.0010435771043639192
5045,depot,4.394449154672439,0.0010435771043639192
1116,fiftieth,4.394449154672439,0.0010435771043639192
115,aishton,4.394449154672439,0.0010435771043639192
4374,combats,4.394449154672439,0.0010435771043639192
2710,sloane,4.394449154672439,0.0010435771043639192
1585,juárez,4.394449154672439,0.0010435771043639192
1796,malthus,4.394449154672439,0.0010435771043639192
1742,lytle,4.394449154672439,0.0010435771043639192
2571,shannahan,4.394449154672439,0.0010435771043639192
9403,shipway,4.394449154672439,0.0010435771043639192
3007,venemann,4.394449154672439,0.0010435771043639192
420,bridgman,4.394449154672439,0.0010435771043639192
7636,monoplane,4.394449154672439,0.0010435771043639192
4120,canvassed,4.394449154672439,0.0010435771043639192
1424,ignacy,4.394449154672439,0.0010435771043639192
1959,mustapha,4.394449154672439,0.0010435771043639192
1418,hyattsville,4.394449154672439,0.0010435771043639192
2023,norbeck,4.394449154672439,0.0010435771043639192
1355,hernando,4.394449154672439,0.0010435771043639192
346,benoist,4.394449154672439,0.0010435771043639192
7125,jurisprudence,4.394449154672439,0.0010435771043639192
56,abadía,4.394449154672439,0.0010435771043639192
2679,shipbuilding,4.1933958062609555,0.0009958317183614805
8920,renders,4.1588830833596715,0.0009876357679337137
1675,leprosy,4.1588830833596715,0.0009876357679337137
6084,flour,4.1588830833596715,0.0009876357679337137
3074,willard,4.1588830833596715,0.0009876357679337137
1343,hebrew,4.1588830833596715,0.0009876357679337137
2283,pratt,4.1588830833596715,0.0009876357679337137
3099,waterfowl,4.1588830833596715,0.0009876357679337137
1805,marie,4.1588830833596715,0.0009876357679337137
4239,cheerfully,4.1588830833596715,0.0009876357679337137
1229,gil,4.1588830833596715,0.0009876357679337137
327,bates,4.1588830833596715,0.0009876357679337137
2036,notre,4.1588830833596715,0.0009876357679337137
6873,inheritance,4.1588830833596715,0.0009876357679337137
1200,growers,4.1588830833596715,0.0009876357679337137
3818,barges,4.1588830833596715,0.0009876357679337137
2411,rails,4.1588830833596715,0.0009876357679337137
7396,luxuries,4.1588830833596715,0.0009876357679337137
6790,indebted,4.1588830833596715,0.0009876357679337137
3916,bidder,4.1588830833596715,0.0009876357679337137
9489,slack,4.1588830833596715,0.0009876357679337137
792,dame,4.1588830833596715,0.0009876357679337137
6816,individuality,4.054651081081644,0.0009628831476869414
293,burton,4.054651081081644,0.0009628831476869414
5754,exalted,4.054651081081644,0.0009628831476869414
911,electrical,3.8287526926730466,0.0009092376558952649
7684,municipal,3.8287526926730466,0.0009092376558952649
2164,propaganda,3.8287526926730466,0.0009092376558952649
4666,contentment,3.6491859729734797,0.0008665948329182472
4484,comprised,3.6491859729734797,0.0008665948329182472
2492,revolving,3.6491859729734797,0.0008665948329182472
9609,speculative,3.6491859729734797,0.0008665948329182472
5043,deposited,3.6491859729734797,0.0008665948329182472
591,cincinnati,3.6491859729734797,0.0008665948329182472
4428,comparatively,3.6491859729734797,0.0008665948329182472
6814,individualism,3.6491859729734797,0.0008665948329182472
391,booth,3.6491859729734797,0.0008665948329182472
2880,testimonial,3.6491859729734797,0.0008665948329182472
1048,expedition,3.6491859729734797,0.0008665948329182472
2470,republics,3.6464311358790917,0.0008659406246621569
2691,siege,3.4657359027997265,0.0008230298066114282
5220,discordant,3.4657359027997265,0.0008230298066114282
1698,lima,3.4657359027997265,0.0008230298066114282
2011,nicaraguan,3.4657359027997265,0.0008230298066114282
124,album,3.4657359027997265,0.0008230298066114282
5315,diversify,3.4657359027997265,0.0008230298066114282
6972,intensely,3.4657359027997265,0.0008230298066114282
1749,mandates,3.4657359027997265,0.0008230298066114282
572,chemistry,3.4657359027997265,0.0008230298066114282
732,croats,3.4657359027997265,0.0008230298066114282
2658,serbs,3.4657359027997265,0.0008230298066114282
372,blackwell,3.4657359027997265,0.0008230298066114282
576,chiang,3.4657359027997265,0.0008230298066114282
1820,mascot,3.4657359027997265,0.0008230298066114282
1819,masaryk,3.4657359027997265,0.0008230298066114282
2060,ort,3.4657359027997265,0.0008230298066114282
6784,increment,3.4657359027997265,0.0008230298066114282
3124,whitney,3.4657359027997265,0.0008230298066114282
125,alcatraz,3.4657359027997265,0.0008230298066114282
314,barge,3.4657359027997265,0.0008230298066114282
1209,garfield,3.4657359027997265,0.0008230298066114282
3840,battleships,3.4657359027997265,0.0008230298066114282
9725,stimulates,3.4657359027997265,0.0008230298066114282
6535,hesitation,3.4657359027997265,0.0008230298066114282
9099,revolt,3.4657359027997265,0.0008230298066114282
8085,patronage,3.4657359027997265,0.0008230298066114282
5689,erection,3.4657359027997265,0.0008230298066114282
2872,temperate,3.4657359027997265,0.0008230298066114282
7800,noteworthy,3.4657359027997265,0.0008230298066114282
2227,persia,3.4657359027997265,0.0008230298066114282
1288,hashanah,3.4657359027997265,0.0008230298066114282
7343,lodged,3.4657359027997265,0.0008230298066114282
274,birds,3.4641095790851373,0.0008226435934290491
9097,revocation,3.4641095790851373,0.0008226435934290491
1010,ericsson,3.295836866004329,0.0007826828282729393
739,culver,3.295836866004329,0.0007826828282729393
437,burlingham,3.295836866004329,0.0007826828282729393
9519,snipe,3.295836866004329,0.0007826828282729393
5738,evidencing,3.295836866004329,0.0007826828282729393
3098,watauga,3.295836866004329,0.0007826828282729393
1603,kerney,3.295836866004329,0.0007826828282729393
142,althing,3.295836866004329,0.0007826828282729393
1547,jamboree,3.295836866004329,0.0007826828282729393
577,chihuahua,3.295836866004329,0.0007826828282729393
1301,howell,3.295836866004329,0.0007826828282729393
8539,prospecting,3.295836866004329,0.0007826828282729393
1100,fariservis,3.295836866004329,0.0007826828282729393
1647,landman,3.295836866004329,0.0007826828282729393
8973,repugnant,3.295836866004329,0.0007826828282729393
7018,intracoastal,3.295836866004329,0.0007826828282729393
3498,amendatory,3.295836866004329,0.0007826828282729393
7123,juries,3.295836866004329,0.0007826828282729393
1119,filipowicz,3.295836866004329,0.0007826828282729393
7216,lb,3.295836866004329,0.0007826828282729393
1035,ewald,3.295836866004329,0.0007826828282729393
668,confederation,3.295836866004329,0.0007826828282729393
6089,flowage,3.295836866004329,0.0007826828282729393
692,contessa,3.295836866004329,0.0007826828282729393
5415,dynamo,3.295836866004329,0.0007826828282729393
3086,wakatsuki,3.295836866004329,0.0007826828282729393
9361,settler,3.295836866004329,0.0007826828282729393
8913,remuneration,3.295836866004329,0.0007826828282729393
3142,winslow,3.295836866004329,0.0007826828282729393
1546,jahncke,3.295836866004329,0.0007826828282729393
7135,keels,3.295836866004329,0.0007826828282729393
5651,entitle,3.295836866004329,0.0007826828282729393
3202,zºº,3.295836866004329,0.0007826828282729393
1337,hawley,3.295836866004329,0.0007826828282729393
487,consolidations,3.295836866004329,0.0007826828282729393
1345,heflin,3.295836866004329,0.0007826828282729393
893,doves,3.295836866004329,0.0007826828282729393
3177,yancey,3.295836866004329,0.0007826828282729393
5878,extinguish,3.295836866004329,0.0007826828282729393
3201,zº,3.295836866004329,0.0007826828282729393
7092,jacksnipe,3.295836866004329,0.0007826828282729393
870,disorderly,3.295836866004329,0.0007826828282729393
9127,rippling,3.295836866004329,0.0007826828282729393
5930,fallacy,3.295836866004329,0.0007826828282729393
5951,farthest,3.295836866004329,0.0007826828282729393
9201,sailboat,3.295836866004329,0.0007826828282729393
5472,eider,3.295836866004329,0.0007826828282729393
9208,salutation,3.295836866004329,0.0007826828282729393
137,almazán,3.295836866004329,0.0007826828282729393
3227,absorption,3.295836866004329,0.0007826828282729393
993,endorsements,3.295836866004329,0.0007826828282729393
460,chacon,3.295836866004329,0.0007826828282729393
3154,wriston,3.295836866004329,0.0007826828282729393
5990,felicitate,3.295836866004329,0.0007826828282729393
1455,iwish,3.295836866004329,0.0007826828282729393
1246,goodrich,3.295836866004329,0.0007826828282729393
3149,woodcock,3.295836866004329,0.0007826828282729393
8635,rafts,3.295836866004329,0.0007826828282729393
5248,disorganization,3.295836866004329,0.0007826828282729393
924,everson,3.295836866004329,0.0007826828282729393
1230,gilmore,3.295836866004329,0.0007826828282729393
155,americanization,3.295836866004329,0.0007826828282729393
630,colindres,3.295836866004329,0.0007826828282729393
6891,injurious,3.295836866004329,0.0007826828282729393
2401,ringland,3.295836866004329,0.0007826828282729393
9710,steamers,3.295836866004329,0.0007826828282729393
8251,pneumatic,3.295836866004329,0.0007826828282729393
3849,beautification,3.295836866004329,0.0007826828282729393
2982,underwriters,3.295836866004329,0.0007826828282729393
1948,mullaney,3.295836866004329,0.0007826828282729393
1938,moss,3.295836866004329,0.0007826828282729393
1924,montevideo,3.295836866004329,0.0007826828282729393
2865,technicalities,3.295836866004329,0.0007826828282729393
1912,moffatt,3.295836866004329,0.0007826828282729393
9722,stimulants,3.295836866004329,0.0007826828282729393
2415,ransdell,3.295836866004329,0.0007826828282729393
8315,powerboat,3.295836866004329,0.0007826828282729393
7789,nonsignatory,3.295836866004329,0.0007826828282729393
2574,shoals,3.295836866004329,0.0007826828282729393
2005,newlin,3.295836866004329,0.0007826828282729393
3889,beneficence,3.295836866004329,0.0007826828282729393
4088,calamities,3.295836866004329,0.0007826828282729393
2008,newsreel,3.295836866004329,0.0007826828282729393
2361,ramsdell,3.295836866004329,0.0007826828282729393
7920,oppositions,3.295836866004329,0.0007826828282729393
2034,notember,3.295836866004329,0.0007826828282729393
612,coello,3.295836866004329,0.0007826828282729393
2285,preinaugural,3.295836866004329,0.0007826828282729393
2258,poling,3.295836866004329,0.0007826828282729393
2965,tytus,3.295836866004329,0.0007826828282729393
2239,pierpont,3.295836866004329,0.0007826828282729393
6537,hideous,3.295836866004329,0.0007826828282729393
315,barnard,3.295836866004329,0.0007826828282729393
2111,ossining,3.295836866004329,0.0007826828282729393
2201,parmely,3.295836866004329,0.0007826828282729393
322,barstow,3.295836866004329,0.0007826828282729393
3791,babble,3.295836866004329,0.0007826828282729393
2471,requa,3.295836866004329,0.0007826828282729393
1840,mckelvie,3.295836866004329,0.0007826828282729393
2736,sonora,3.295836866004329,0.0007826828282729393
212,aristide,3.295836866004329,0.0007826828282729393
392,borah,3.295836866004329,0.0007826828282729393
2863,teague,3.295836866004329,0.0007826828282729393
6251,gallinules,3.295836866004329,0.0007826828282729393
2850,tacna,3.295836866004329,0.0007826828282729393
388,boole,3.295836866004329,0.0007826828282729393
1721,lorimer,3.295836866004329,0.0007826828282729393
2709,skipper,3.295836866004329,0.0007826828282729393
2699,sinaloa,3.295836866004329,0.0007826828282729393
2689,siam,3.295836866004329,0.0007826828282729393
2781,strothers,3.295836866004329,0.0007826828282729393
7247,leisurely,3.295836866004329,0.0007826828282729393
380,bodenhamer,3.295836866004329,0.0007826828282729393
1814,marston,3.295836866004329,0.0007826828282729393
210,arica,3.295836866004329,0.0007826828282729393
3729,attainments,3.295836866004329,0.0007826828282729393
2639,seaside,3.295836866004329,0.0007826828282729393
2627,schwab,3.295836866004329,0.0007826828282729393
2814,swanson,3.295836866004329,0.0007826828282729393
1838,mcgrath,3.295836866004329,0.0007826828282729393
2817,swine,3.295836866004329,0.0007826828282729393
8511,promulgate,3.295836866004329,0.0007826828282729393
2624,schilling,3.295836866004329,0.0007826828282729393
2773,stelzle,3.295836866004329,0.0007826828282729393
1257,grain,3.281788022291183,0.0007793465621959413
382,bolivia,3.281788022291183,0.0007793465621959413
7257,lessened,3.243720864865315,0.000770306518149553
1825,matthews,3.243720864865315,0.000770306518149553
4775,covenant,3.243720864865315,0.000770306518149553
4643,consummation,3.243720864865315,0.000770306518149553
6523,hereunto,3.243720864865315,0.000770306518149553
2463,repr,3.243720864865315,0.000770306518149553
4735,cordially,3.243720864865315,0.000770306518149553
6510,helpfulness,3.243720864865315,0.000770306518149553
4734,cordiality,3.243720864865315,0.000770306518149553
3176,yale,3.243720864865315,0.000770306518149553
3182,yellowstone,3.243720864865315,0.000770306518149553
5398,duly,3.243720864865315,0.000770306518149553
2254,pole,3.243720864865315,0.000770306518149553
4569,congestion,3.243720864865315,0.000770306518149553
8441,probation,3.243720864865315,0.000770306518149553
3726,attained,3.099466465497228,0.0007360495309628334
399,boundary,3.099466465497228,0.0007360495309628334
1973,nicaragua,3.099466465497228,0.0007360495309628334
342,belgium,3.099466465497228,0.0007360495309628334
2555,salvador,2.9171449087032735,0.0006927524997297255
2507,rio,2.9171449087032735,0.0006927524997297255
1373,hitherto,2.9171449087032735,0.0006927524997297255
7021,intricate,2.9171449087032735,0.0006927524997297255
2775,stimulation,2.9171449087032735,0.0006927524997297255
7080,irrigation,2.9171449087032735,0.0006927524997297255
40,arbitration,2.9171449087032735,0.0006927524997297255
4485,comprises,2.9171449087032735,0.0006927524997297255
8192,phrases,2.8382557567571505,0.0006740182033808589
4973,deflation,2.8382557567571505,0.0006740182033808589
9266,seaboard,2.8382557567571505,0.0006740182033808589
1520,isaac,2.8382557567571505,0.0006740182033808589
6950,instrumentality,2.8382557567571505,0.0006740182033808589
2575,sinclair,2.8382557567571505,0.0006740182033808589
6823,induced,2.8382557567571505,0.0006740182033808589
3133,wiley,2.8382557567571505,0.0006740182033808589
3618,ardent,2.8382557567571505,0.0006740182033808589
2991,unveiling,2.8382557567571505,0.0006740182033808589
2395,reuben,2.8382557567571505,0.0006740182033808589
4792,cream,2.8382557567571505,0.0006740182033808589
3181,yellow,2.8382557567571505,0.0006740182033808589
8196,physics,2.772588722239781,0.0006584238452891426
7462,marches,2.772588722239781,0.0006584238452891426
4589,consecration,2.772588722239781,0.0006584238452891426
9148,romance,2.772588722239781,0.0006584238452891426
2269,portugal,2.772588722239781,0.0006584238452891426
7732,negation,2.772588722239781,0.0006584238452891426
7723,necessitate,2.772588722239781,0.0006584238452891426
2124,owing,2.772588722239781,0.0006584238452891426
9282,sectionalism,2.772588722239781,0.0006584238452891426
1847,mcnutt,2.772588722239781,0.0006584238452891426
1187,geodetic,2.772588722239781,0.0006584238452891426
8606,quantitative,2.772588722239781,0.0006584238452891426
4230,cheapening,2.772588722239781,0.0006584238452891426
7682,multiplying,2.772588722239781,0.0006584238452891426
6197,frictions,2.772588722239781,0.0006584238452891426
2614,sanford,2.772588722239781,0.0006584238452891426
846,despotism,2.772588722239781,0.0006584238452891426
6493,heartiest,2.772588722239781,0.0006584238452891426
2623,schiff,2.772588722239781,0.0006584238452891426
9259,scrapping,2.772588722239781,0.0006584238452891426
2617,santiago,2.772588722239781,0.0006584238452891426
1655,latvia,2.772588722239781,0.0006584238452891426
2869,telegraph,2.772588722239781,0.0006584238452891426
5016,demoralized,2.772588722239781,0.0006584238452891426
3192,z,2.772588722239781,0.0006584238452891426
4511,conceptions,2.772588722239781,0.0006584238452891426
4556,conflagration,2.772588722239781,0.0006584238452891426
189,appleton,2.772588722239781,0.0006584238452891426
3911,betterments,2.772588722239781,0.0006584238452891426
4582,conquests,2.772588722239781,0.0006584238452891426
3891,beneficent,2.772588722239781,0.0006584238452891426
3169,yacht,2.772588722239781,0.0006584238452891426
514,calvin,2.772588722239781,0.0006584238452891426
633,collector,2.772588722239781,0.0006584238452891426
8743,recollection,2.772588722239781,0.0006584238452891426
3408,affords,2.772588722239781,0.0006584238452891426
