,term,tf_idf_score,tfidf_normalized
1830,incidentally,3.6491859729734797,0.0006106729879651429
2898,priest,3.6491859729734797,0.0006106729879651429
3597,survivor,3.6491859729734797,0.0006106729879651429
3529,stratton,3.6491859729734797,0.0006106729879651429
8035,humans,3.6491859729734797,0.0006106729879651429
202,andrea,3.6491859729734797,0.0006106729879651429
1909,ion,3.6491859729734797,0.0006106729879651429
3322,segregation,3.6464311358790917,0.0006102119797807843
8747,laymen,3.4657359027997265,0.0005799735379165237
9951,piled,3.4657359027997265,0.0005799735379165237
3183,robertson,3.4657359027997265,0.0005799735379165237
3783,tungsten,3.4657359027997265,0.0005799735379165237
9912,pertain,3.4657359027997265,0.0005799735379165237
8275,indemnity,3.4657359027997265,0.0005799735379165237
1684,higgins,3.4657359027997265,0.0005799735379165237
3189,roland,3.4657359027997265,0.0005799735379165237
1006,dedicatory,3.4657359027997265,0.0005799735379165237
9734,pamphlet,3.4657359027997265,0.0005799735379165237
3977,whittier,3.4657359027997265,0.0005799735379165237
1025,dentists,3.4657359027997265,0.0005799735379165237
3307,seaton,3.4657359027997265,0.0005799735379165237
7268,felicitations,3.4657359027997265,0.0005799735379165237
9231,morality,3.4657359027997265,0.0005799735379165237
2392,mirza,3.4657359027997265,0.0005799735379165237
1952,jno,3.4657359027997265,0.0005799735379165237
3855,validation,3.4657359027997265,0.0005799735379165237
1413,flaming,3.4657359027997265,0.0005799735379165237
5332,classed,3.4657359027997265,0.0005799735379165237
4714,awfully,3.4657359027997265,0.0005799735379165237
8904,longing,3.4657359027997265,0.0005799735379165237
9489,obligational,3.4657359027997265,0.0005799735379165237
8538,inventiveness,3.4657359027997265,0.0005799735379165237
2567,nu,3.4657359027997265,0.0005799735379165237
1523,giovanni,3.4657359027997265,0.0005799735379165237
1539,goodnight,3.4657359027997265,0.0005799735379165237
6757,enactments,3.4657359027997265,0.0005799735379165237
7911,heartwarming,3.4657359027997265,0.0005799735379165237
4058,zhukov,3.4657359027997265,0.0005799735379165237
1571,greenwich,3.4657359027997265,0.0005799735379165237
3281,scali,3.4657359027997265,0.0005799735379165237
1628,harper,3.4657359027997265,0.0005799735379165237
4716,awkward,3.4657359027997265,0.0005799735379165237
3919,warning,3.4641095790851373,0.0005797013807917452
2577,occupational,3.4641095790851373,0.0005797013807917452
1869,installations,3.4641095790851373,0.0005797013807917452
131,aged,3.4641095790851373,0.0005797013807917452
7594,furrow,3.295836866004329,0.0005515417854049619
4008,wooton,3.295836866004329,0.0005515417854049619
609,carlyle,3.295836866004329,0.0005515417854049619
6305,diffidence,3.295836866004329,0.0005515417854049619
476,brentano,3.295836866004329,0.0005515417854049619
6308,digress,3.295836866004329,0.0005515417854049619
1402,finney,3.295836866004329,0.0005515417854049619
2815,pike,3.295836866004329,0.0005515417854049619
3722,thruston,3.295836866004329,0.0005515417854049619
4004,woll,3.295836866004329,0.0005515417854049619
7590,furnaces,3.295836866004329,0.0005515417854049619
2548,norblad,3.295836866004329,0.0005515417854049619
9236,mortgaged,3.295836866004329,0.0005515417854049619
1066,dimes,3.295836866004329,0.0005515417854049619
769,cominform,3.295836866004329,0.0005515417854049619
2598,occidental,3.295836866004329,0.0005515417854049619
1065,dillon,3.295836866004329,0.0005515417854049619
564,casc,3.295836866004329,0.0005515417854049619
2531,niagara,3.295836866004329,0.0005515417854049619
3285,scheele,3.295836866004329,0.0005515417854049619
2518,nettuno,3.295836866004329,0.0005515417854049619
625,cassels,3.295836866004329,0.0005515417854049619
9225,monster,3.295836866004329,0.0005515417854049619
1625,harlem,3.295836866004329,0.0005515417854049619
3045,reconveying,3.295836866004329,0.0005515417854049619
4364,altitudes,3.295836866004329,0.0005515417854049619
2433,morhouse,3.295836866004329,0.0005515417854049619
6928,erroneously,3.295836866004329,0.0005515417854049619
1644,hawesville,3.295836866004329,0.0005515417854049619
2579,oeec,3.295836866004329,0.0005515417854049619
524,byg,3.295836866004329,0.0005515417854049619
8070,ich,3.295836866004329,0.0005515417854049619
2443,mossadegh,3.295836866004329,0.0005515417854049619
1542,gorge,3.295836866004329,0.0005515417854049619
2841,poage,3.295836866004329,0.0005515417854049619
3721,thrower,3.295836866004329,0.0005515417854049619
6134,departs,3.295836866004329,0.0005515417854049619
538,cocom,3.295836866004329,0.0005515417854049619
9664,outsider,3.295836866004329,0.0005515417854049619
4055,zaroubin,3.295836866004329,0.0005515417854049619
6287,dictum,3.295836866004329,0.0005515417854049619
75,achmed,3.295836866004329,0.0005515417854049619
2497,nautilus,3.295836866004329,0.0005515417854049619
1426,foote,3.295836866004329,0.0005515417854049619
1613,halleck,3.295836866004329,0.0005515417854049619
4012,worthington,3.295836866004329,0.0005515417854049619
1697,hiser,3.295836866004329,0.0005515417854049619
1825,inaugurating,3.295836866004329,0.0005515417854049619
848,constantinople,3.295836866004329,0.0005515417854049619
2152,libertyville,3.295836866004329,0.0005515417854049619
5752,convalescence,3.295836866004329,0.0005515417854049619
1984,johnsonville,3.295836866004329,0.0005515417854049619
897,costello,3.295836866004329,0.0005515417854049619
1274,etzell,3.295836866004329,0.0005515417854049619
5800,coronary,3.295836866004329,0.0005515417854049619
1964,jamieson,3.295836866004329,0.0005515417854049619
6590,duplications,3.295836866004329,0.0005515417854049619
685,chiperfield,3.295836866004329,0.0005515417854049619
2675,ovid,3.295836866004329,0.0005515417854049619
927,cressy,3.295836866004329,0.0005515417854049619
8783,lengthening,3.295836866004329,0.0005515417854049619
8514,intimation,3.295836866004329,0.0005515417854049619
101,adkins,3.295836866004329,0.0005515417854049619
2198,lucey,3.295836866004329,0.0005515417854049619
8128,imbedded,3.295836866004329,0.0005515417854049619
675,chests,3.295836866004329,0.0005515417854049619
5880,cropping,3.295836866004329,0.0005515417854049619
3388,siler,3.295836866004329,0.0005515417854049619
3384,siegel,3.295836866004329,0.0005515417854049619
2239,malenkov,3.295836866004329,0.0005515417854049619
9073,megaton,3.295836866004329,0.0005515417854049619
5747,controllable,3.295836866004329,0.0005515417854049619
9032,matchless,3.295836866004329,0.0005515417854049619
8522,intricacies,3.295836866004329,0.0005515417854049619
9035,materialistic,3.295836866004329,0.0005515417854049619
2083,laddie,3.295836866004329,0.0005515417854049619
3643,talos,3.295836866004329,0.0005515417854049619
874,coon,3.295836866004329,0.0005515417854049619
3839,urho,3.295836866004329,0.0005515417854049619
8819,licensors,3.295836866004329,0.0005515417854049619
9135,millstone,3.295836866004329,0.0005515417854049619
4779,beachhead,3.295836866004329,0.0005515417854049619
2068,kusti,3.295836866004329,0.0005515417854049619
6731,emotionalism,3.295836866004329,0.0005515417854049619
884,corbett,3.295836866004329,0.0005515417854049619
269,armory,3.295836866004329,0.0005515417854049619
2000,juho,3.295836866004329,0.0005515417854049619
2042,kilmer,3.295836866004329,0.0005515417854049619
273,arndt,3.295836866004329,0.0005515417854049619
2037,kestnbaum,3.295836866004329,0.0005515417854049619
8107,illimitable,3.295836866004329,0.0005515417854049619
2965,quemoy,3.295836866004329,0.0005515417854049619
3872,violet,3.295836866004329,0.0005515417854049619
2019,kasson,3.295836866004329,0.0005515417854049619
2136,leninism,3.295836866004329,0.0005515417854049619
3882,vorys,3.295836866004329,0.0005515417854049619
2761,pelka,3.295836866004329,0.0005515417854049619
2260,margarite,3.295836866004329,0.0005515417854049619
746,coliseum,3.295836866004329,0.0005515417854049619
2278,marx,3.295836866004329,0.0005515417854049619
9187,mitteeman,3.295836866004329,0.0005515417854049619
3366,shepley,3.295836866004329,0.0005515417854049619
3364,sheehy,3.295836866004329,0.0005515417854049619
3962,wexford,3.295836866004329,0.0005515417854049619
9732,pall,3.295836866004329,0.0005515417854049619
3359,shackamaxon,3.295836866004329,0.0005515417854049619
653,chamoun,3.295836866004329,0.0005515417854049619
413,bertha,3.295836866004329,0.0005515417854049619
419,beverley,3.295836866004329,0.0005515417854049619
7260,feeder,3.295836866004329,0.0005515417854049619
1116,dormitzer,3.295836866004329,0.0005515417854049619
2335,menzies,3.295836866004329,0.0005515417854049619
5294,chore,3.295836866004329,0.0005515417854049619
1739,hower,3.295836866004329,0.0005515417854049619
1377,feather,3.295836866004329,0.0005515417854049619
7032,excoriation,3.295836866004329,0.0005515417854049619
2374,millikin,3.295836866004329,0.0005515417854049619
448,bonneville,3.295836866004329,0.0005515417854049619
1705,hoegh,3.295836866004329,0.0005515417854049619
3184,robsion,3.295836866004329,0.0005515417854049619
2311,mclellan,3.295836866004329,0.0005515417854049619
9276,multitudes,3.295836866004329,0.0005515417854049619
1466,frolich,3.295836866004329,0.0005515417854049619
8205,impugn,3.295836866004329,0.0005515417854049619
2286,matsu,3.295836866004329,0.0005515417854049619
2289,mautz,3.295836866004329,0.0005515417854049619
395,beckley,3.295836866004329,0.0005515417854049619
1810,imeson,3.295836866004329,0.0005515417854049619
2395,missile,3.281788022291183,0.000549190781802706
2721,pakistan,3.281788022291183,0.000549190781802706
2270,marketing,3.281788022291183,0.000549190781802706
947,curtain,3.281788022291183,0.000549190781802706
530,cbs,3.281788022291183,0.000549190781802706
3729,tin,3.243720864865315,0.0005428204337467936
3567,suits,3.243720864865315,0.0005428204337467936
242,appraisal,3.243720864865315,0.0005428204337467936
1637,hat,3.243720864865315,0.0005428204337467936
674,chester,3.243720864865315,0.0005428204337467936
994,dealers,3.243720864865315,0.0005428204337467936
590,canyon,3.243720864865315,0.0005428204337467936
2584,ooo,3.243720864865315,0.0005428204337467936
1708,hogs,3.243720864865315,0.0005428204337467936
